,dst_port,ip_prot,flow_duration,down_up_ratio,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,pkt_len_std,bytes_per_s,pkt_per_s,fwd_pkt_per_s,bwd_pkt_per_s,fwd_pkt_cnt,fwd_pkt_len_tot,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_hdr_len_tot,fwd_pkt_hdr_len_min,fwd_non_empty_pkt_cnt,bwd_pkt_cnt,bwd_pkt_len_tot,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_hdr_len_tot,bwd_pkt_hdr_len_min,bwd_non_empty_pkt_cnt,iat_max,iat_min,iat_mean,iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,flag_SYN,flag_fin,flag_rst,flag_ack,flag_psh,fwd_flag_psh,bwd_flag_psh,flag_urg,fwd_flag_urg,bwd_flag_urg,flag_cwr,flag_ece,fwd_bulk_bytes_mean,fwd_bulk_pkt_mean,fwd_bulk_rate_mean,bwd_bulk_bytes_mean,bwd_bulk_pkt_mean,bwd_bulk_rate_mean,fwd_subflow_bytes_mean,fwd_subflow_pkt_mean,bwd_subflow_bytes_mean,bwd_subflow_pkt_mean,fwd_tcp_init_win_bytes,bwd_tcp_init_win_bytes
pkt_per_s,0.01760084975808837,-0.0779568310108281,-0.04654658334653631,-0.004000036494354245,-0.028494496865449182,-0.04204151193623704,-0.03904520805609687,-0.017545772836292748,-0.031181716721959657,0.24397060149592495,1.0,0.9593612620337265,0.9570416234355181,-0.0020865400307781873,-0.00450747066467189,-0.019147008310899386,-0.03467019293274704,-0.0171216331488967,-0.01890821597468675,-0.002632528452071505,0.2960707309360378,-0.0018980044866723192,-0.005272340081234659,-0.0033622192483078353,-0.02580742752812553,-0.007897766601418624,-0.04172314222797532,-0.027907834506200522,-0.005872491328750231,0.024219463491183212,-0.004237493501945278,-0.04107199250175494,-0.0036698348972090764,-0.03279841942388669,-0.03964904666929281,-0.04529973829627029,-0.03948609551666264,-0.006658274552029439,-0.03396346794139649,-0.038388835758294,-0.04466313362975781,-0.038717544316329885,-0.012722452809860878,-0.0276559117968844,-0.037823725416539014,-0.013970935793913704,-0.00806509068819321,-0.010356300766604,-0.01134984699775936,-0.03611014212832183,-0.034900527815358434,-0.03585882927214301,-0.011232296690668995,-0.048955148375382694,-0.10567488884162943,0.26054974685872845,-0.006814896609775743,-0.04023007889612914,-0.06140560857165968,-0.02365727435885177,0.0,0.0,0.0,-0.08334363142150358,-0.07988664075321707,-0.0012359983616029697,-0.0016710509579014753,-0.0012626149076539713,-0.0016175214251546537,-0.001722086677920888,-0.012256936496270328,-0.0019517599854301279,-0.0018814075735427889,-0.00400085551303358,-0.0072815505198946555,0.08118640144259298,-0.12707494840795372
fwd_pkt_per_s,0.06743095152241745,-0.07516842200778484,-0.044683540227053474,-0.00939139768444836,-0.027371931142477348,-0.040028423647434,-0.0374759604250505,-0.016849120884828407,-0.029955698066328758,0.26797064467629284,0.9593612620337265,1.0,0.8363301948347134,-0.001927920205988511,-0.004312079598233327,-0.018362979690474776,-0.03290830387676722,-0.016378809176134188,-0.01812570919019293,-0.002447991706035388,0.28550066947796127,-0.001747462721575033,-0.00513931724636432,-0.0032473725625921787,-0.024829416758782922,-0.007899580214044888,-0.040216865567326746,-0.026868760409576104,-0.005714357941518306,0.013539804135190276,-0.004116816577857293,-0.03943126190968748,-0.0035231804877098307,-0.03148790437538123,-0.0380648784274132,-0.043486437777949624,-0.03790862108283942,-0.006392260222768349,-0.03260645284860714,-0.03685503626246397,-0.0428789976205811,-0.037170907450219046,-0.012214106394173061,-0.026550968282028558,-0.03631265811412288,-0.013413004409875279,-0.00774296101389302,-0.009942675876913474,-0.010896600741086832,-0.03466752806542103,-0.03350621844767615,-0.03442624500399919,-0.010783647048418204,-0.04937959904504793,-0.09754025557823082,0.24538440197822584,-0.006552828499270755,-0.03842133450540579,-0.057233461827620145,-0.02314109946487963,0.0,0.0,0.0,-0.08046336830491843,-0.07714393200420963,-0.001170976485585603,-0.001534306744540431,-0.0010497640389748666,-0.0015738976243991954,-0.0016811839071992282,-0.011792758448262344,-0.0018523505857280013,-0.0017308520311789884,-0.003877873819722452,-0.0072262311015941555,0.0749579628348046,-0.12235229514960948
bwd_pkt_per_s,-0.03509239599491163,-0.07421782001863667,-0.044517680249179806,0.0018786429693668752,-0.027234029729824763,-0.04054843757048935,-0.037349907086427374,-0.01677519761584577,-0.029799900303918242,0.19864148090184258,0.9570416234355181,0.8363301948347134,1.0,-0.002072763909243978,-0.004326386477929883,-0.01833056524647658,-0.033543471974095865,-0.01643443275337557,-0.018110438726009453,-0.0025991288630822906,0.28184988083568757,-0.0018918998725181487,-0.004962373604028899,-0.0031953941295184904,-0.024626063161045993,-0.007226835069310677,-0.039736272248346055,-0.02661127655450492,-0.005537484348510069,0.033141408100306434,-0.004002509335946689,-0.03927844149893866,-0.0035096333278935273,-0.0313664652543972,-0.037917922296436465,-0.04332535078785141,-0.037761897608246164,-0.006367550518835032,-0.03248059582570786,-0.036712715892220006,-0.042712709233625704,-0.03702676838976984,-0.012166999932436993,-0.026448378882950842,-0.0361721213715412,-0.013360666594959252,-0.00771284715659516,-0.009903969384134625,-0.010854058592620092,-0.03453336808072612,-0.033376592812443324,-0.03429303950498336,-0.010741743507146635,-0.04437172125964977,-0.10508114430394626,0.25405991023819097,-0.0065068492891104555,-0.03868049157795198,-0.06049059145823233,-0.02218351008524468,0.0,0.0,0.0,-0.07924265501994762,-0.07593718519907793,-0.0011981016505259014,-0.0016699954950518345,-0.0013743628010827779,-0.0015253162983513942,-0.0016182272373320402,-0.011695535804362686,-0.0018885611232998978,-0.0018767231417564673,-0.0037882866253614806,-0.006721528595966204,0.08070854443882323,-0.12116234563816804
fwd_pkt_cnt,-0.0033356019192330223,0.0180272364617954,0.05201058798277079,-0.025861614874465755,-0.0011041990815215319,0.004774348334068592,-0.0007830688831430428,-0.00018767849619277577,-0.0013024392114372248,-0.0007720105002732428,-0.0020865400307781873,-0.001927920205988511,-0.002072763909243978,1.0,0.33623892324213095,-0.0002331535550975823,0.00441650809179809,9.282871113614426e-05,-0.00040139745299166507,0.9966923896332117,-0.01516075633364503,0.9993222960877784,0.02926856105095945,0.02952748103219295,-0.0016683222196661692,-0.0009605577841033524,-0.002260789924868382,-0.001963884860924482,0.029176743169689223,-0.022844376868366854,0.02935067276678114,-0.0005524208515804953,-0.00041325777854625095,-0.002396907178042193,-0.002467022552303586,0.05228237796252829,-0.0005615983557561192,-0.000698375400708609,-0.002277017732174962,-0.002120883426143715,-8.758878724325598e-05,-0.0011557343617288375,-0.0012681700932680529,-0.0020411816371996125,-0.0019050463900373374,0.001400334991188323,0.00031636495450689016,0.0006308126489181829,0.001346994537149205,-0.0012464052977581561,-0.0013379229850657064,-0.0013021021640368343,0.00013616723802208446,-0.014780669438823812,-0.011412220536957517,-0.005236488538318042,0.032279577859833465,0.010498253016456034,0.0014223539622756278,0.011837447530425494,0.0,0.0,0.0,-0.006774112302513835,-0.006598118126704079,0.3801318112791771,0.9971307306745466,0.0004222194925699235,0.016448205110471764,0.0164756343372023,-0.0007200670714265846,0.43553476233781196,0.9973572487979989,0.02047076797699414,0.0200568381038363,-0.009583606925603873,-0.010147090097828184
fwd_pkt_len_tot,-0.00429694444933671,-0.011426320673716206,0.08779781135145891,0.02278958041893262,0.1767171931515855,-0.007636235115379509,0.3657157493368013,0.34090945948567597,0.25862753775476927,0.042292433906776304,-0.00450747066467189,-0.004312079598233327,-0.004326386477929883,0.33623892324213095,0.9999999999999999,0.2512629971811598,-0.006028364355027837,0.45240544057602294,0.2916662886638056,0.33688892613636445,-0.0007430357492712844,0.3360959698951849,0.03421516485099022,0.002802853271471512,-0.00024338197210048933,-0.0019700509379704284,0.0003387379603227822,-0.001371776483429979,0.034241163112653454,0.0007322200221660037,0.0049728237452587075,0.011244324495928491,-0.0008752661839190818,0.004066879935730625,0.00679374101407939,0.08820992274705347,0.01145242975698588,-0.0011189916163526525,0.007967739428212155,0.008703036491843362,0.07213818768555223,0.011604840575075985,-0.0029241800468075446,0.001973890782406856,0.011424960078518592,0.13232375521936415,0.09620215866377484,0.11441612759880365,0.08327115525636847,0.007320758437389685,0.005322487074933331,0.006458159734420504,0.00895038313008802,-0.013357455366397578,-0.012365713508623056,-0.008522560032616689,0.039246507322545324,0.2116735790512553,0.5131244254886894,0.050761154270497655,0.0,0.0,0.0,-0.0034619397980364766,-0.005533651504446665,0.8896597240580658,0.3349181502262836,0.21208167627655491,0.00036396959955440765,0.0005138783675757114,0.004126519152823986,0.8668308451592931,0.33474061050572973,0.0007146378019191519,0.06487227388788526,-0.01613864590839235,-0.011020364104192425
fwd_pkt_len_max,-0.011791282210175622,-0.08469146206511897,0.22931388001571615,0.0792090837279634,0.7085245884152152,-0.04172478679025166,0.7084812470180505,0.7133995578671396,0.7242495224184349,0.007388500461271594,-0.019147008310899386,-0.018362979690474776,-0.01833056524647658,-0.0002331535550975823,0.2512629971811598,1.0,-0.032235978190789036,0.7628961961113557,0.9553707380162662,0.002013160154228051,0.02808573582618264,-0.0009194245400040933,0.019965278491885737,0.006535884950212611,0.008153215224802423,-0.008199726055511093,0.025490488702013592,0.008664146547068924,0.02098448166208581,0.04764979293923156,0.010140253825278143,0.10402916775684616,-0.003655403210117543,0.05094717236999446,0.07780541933858999,0.22760862903742868,0.1015697079960951,-0.005821793096434883,0.07057648779674734,0.0870478353915101,0.23022718732837547,0.10281204031984555,-0.011700136836389067,0.03543149390520408,0.10793371911638736,0.19520251088462962,0.10843762455435536,0.1411444865575234,0.1551821128529308,0.09555976064582927,0.07980340111739413,0.08968316800656141,0.08202012162688406,0.053430370634032075,0.02441247152675643,-0.008960329094508793,0.026507335992723608,0.1469588359346119,0.2230949183825695,0.08689122806415782,0.0,0.0,0.0,0.04562277255899464,0.03145432220273652,0.04296568176616634,-0.0016383122949142023,0.08762377165187026,0.003310238398736027,0.004133806306949676,0.04870551386546677,0.062419128516591114,-0.0015606919585722417,0.004331861630212945,0.010162552861467217,-0.02801775509592206,0.03393881092891422
fwd_pkt_len_min,-0.014435498081172065,0.43600622258598404,-0.0893710780114368,-0.048294574879403085,-0.05224789812592838,0.7977973297699262,-0.01579080687040482,-0.03048427696739308,-0.05729351670846134,0.0105325474051462,-0.03467019293274704,-0.03290830387676722,-0.033543471974095865,0.00441650809179809,-0.006028364355027837,-0.032235978190789036,1.0,-0.0017771237166074741,-0.039196673928698925,0.002577135601326797,-0.3537002920171006,0.004980421900654093,-0.010842347843064348,-0.006828964023076693,-0.04973150190504935,-0.01719213416418107,-0.054708376109031426,-0.05817083980898773,-0.013129445652895042,-0.3150408076353866,-0.00714736045864047,-0.07604745375820783,0.0024218364344703756,-0.04793685314837884,-0.07005317341675363,-0.08686657016311387,-0.07282387730558046,0.009224599818371582,-0.04950971375353165,-0.07502287244323452,-0.08890116547512683,-0.07484413234903513,-0.016590311227927614,-0.04749564661413876,-0.07649429401426251,-0.02428816224327244,-0.012174837716367046,-0.016572137693118764,-0.02165763538095057,-0.06625343894193537,-0.06599367396383418,-0.06701859934011029,-0.014519130495237273,-0.3602687087644984,-0.25629792475142354,-0.13090744220103892,-0.015506000565205003,-0.08546614148734642,-0.13109954448750394,-0.05000719462753828,0.0,0.0,0.0,-0.17792227136396563,-0.1708451059997295,0.0007070115647607452,0.005226874400781613,-0.0015053139852304568,-0.0034017074234651643,-0.003630866161107046,-0.025322987682311088,0.00013172830768630955,0.0048082859964205,-0.007893589786219797,-0.01506634407696762,-0.20727324861977925,-0.2662148933937789
fwd_pkt_len_mean,-0.006186936930265262,-0.06101920128076605,0.16682125527868147,0.07901332381156762,0.5385157667784997,-0.014806223784262666,0.8845256684739503,0.8509256761761955,0.7070593309124825,0.05398481817875298,-0.0171216331488967,-0.016378809176134188,-0.01643443275337557,9.282871113614426e-05,0.45240544057602294,0.7628961961113557,-0.0017771237166074741,1.0,0.8882423208507797,0.002215680331067186,0.02160975379992544,-0.00044505152680828,0.019942624739402757,0.002085015585424802,0.0026297224478236325,-0.006362564292696989,0.01085934307790203,0.0024861729779824928,0.02046485128135451,0.03825483954888169,0.00558502088419712,0.04321952466802743,-0.0030340428099936553,0.022317298440955837,0.03452428875051223,0.16572814760548252,0.040804204211767586,-0.004102904342207113,0.03501350752664152,0.039082977011368994,0.16868304555122043,0.040886640341707046,-0.009176788400700965,0.013690481693262892,0.05036913018247805,0.24713627242946098,0.16608462949197264,0.20179778093320166,0.1653475881456664,0.03194490195679046,0.027068234218322842,0.03031604656735046,0.02285359949525446,0.01023756585676439,0.005960286215254632,-0.008593987754967369,0.026042401403742924,0.16744190420075136,0.2864936356797069,0.08647159254291316,0.0,0.0,0.0,0.00899874674537557,0.001910790777778478,0.15500839557210924,-0.0011209350755131953,0.13991530556199505,2.644746481737707e-05,0.00028122281066860996,0.028274976493800938,0.166896447697937,-0.0011515371560793148,6.508055083842292e-05,0.013761744300032613,-0.022825573243441807,0.004958631216347857
fwd_pkt_len_std,-0.013099163126042253,-0.08798960514020601,0.2105249729310664,0.08586068903837214,0.6755416704222891,-0.04742981306138804,0.8104599821253501,0.810756344140453,0.7634735012463514,0.0075283851497220345,-0.01890821597468675,-0.01812570919019293,-0.018110438726009453,-0.00040139745299166507,0.2916662886638056,0.9553707380162662,-0.039196673928698925,0.8882423208507797,1.0,0.0016512627714769534,0.035981837112444334,-0.0009929130241561428,0.01744370613541372,0.0035723447579701314,0.005632701189086188,-0.008371357484148117,0.019980286641520274,0.006418689924548303,0.0183471948429576,0.054844772107427484,0.007114940301510078,0.07832508438578625,-0.003667853355502877,0.04176159217612909,0.06257640671507551,0.20857098867520366,0.07495320485681493,-0.005683891048941115,0.05913472989074715,0.0691901769247984,0.21183121895890822,0.07597735326485076,-0.011229982152716275,0.028261718605671542,0.08730371259433554,0.22330496443438258,0.13660093435116247,0.17094455588227175,0.16229821407758277,0.06762931186824599,0.05782621936539971,0.0643242931129383,0.05009334918452985,0.04476112167138499,0.027691723710955348,-0.009824116050819025,0.02368912598142551,0.14717997260334195,0.22357722477507289,0.08696511094514614,0.0,0.0,0.0,0.03380994613573293,0.021399583586815502,0.02954731750431875,-0.001704910237904577,0.07077470203807783,0.00130312714693438,0.0018529136433780178,0.04477509134870323,0.053335814337236026,-0.0016721559884470725,0.0015412080813415423,0.006004032633213062,-0.01856837869154344,0.025206338807325323
fwd_pkt_hdr_len_tot,-0.003248471695073019,0.01385121487777051,0.05809911744744232,-0.020639389242823953,0.0012164102040485045,0.0025544357798822264,0.002911869578985406,0.0019394073130021756,0.0012018329275574012,-0.0008520533469398978,-0.002632528452071505,-0.002447991706035388,-0.0025991288630822906,0.9966923896332117,0.33688892613636445,0.002013160154228051,0.002577135601326797,0.002215680331067186,0.0016512627714769534,1.0,-0.012262040576678216,0.9933583527217985,0.08288296848449632,0.08328532660281335,-0.00044530980696819915,-0.0013005870624506041,0.0005399298043913541,-0.0008774045944257027,0.08295867264802388,-0.019405770134580703,0.0828193767956883,0.003427296972209328,-0.0005330896941556627,-0.0015192238712601564,-0.0008120652252632262,0.05820612857821194,0.0030832625936221543,-0.0008927395008144992,-0.001069291208110463,-7.853977988751369e-05,0.006258632107511276,0.002690546626175061,-0.0014635352806138995,-0.0013057134913934375,0.0005348299487006488,0.00593012655284496,0.0021008049556998135,0.0033328546326518113,0.0054320066983366885,0.001974810766974067,0.0015424111735874446,0.0017817451391202509,0.002051790027792148,-0.011378451743913177,-0.010199705114566457,-0.0041121078636318425,0.0931961945139749,0.035418358509569495,0.015200394593444333,0.03590166288054206,0.0,0.0,0.0,-0.0048187083947199135,-0.004905095538069138,0.37955761088208506,0.9911443588416706,0.001082709668094024,0.043208393657587635,0.043282356192865044,-8.772536669504788e-05,0.4346050805895468,0.9918869128073909,0.056676472194143866,0.05648779755951019,-0.009124122265495518,-0.006669471896559312
fwd_pkt_hdr_len_min,0.027802539196655367,-0.8036255863516418,0.04705953033056667,0.12654261907064807,0.04514067112988972,-0.44263896302936906,0.047585836169236305,0.01895289977227971,0.05663980819647103,-0.04049802397564094,0.2960707309360378,0.28550066947796127,0.28184988083568757,-0.01516075633364503,-0.0007430357492712844,0.02808573582618264,-0.3537002920171006,0.02160975379992544,0.035981837112444334,-0.012262040576678216,1.0,-0.015800979953475815,0.009361002716362438,0.004082753992281099,0.04875986167487954,-0.12141512889246615,0.05011133554402242,0.06900024610637104,0.01549730397322116,0.7433195831958483,0.0035526123642075193,0.04174353585921438,-0.017489982132716,0.021277179658454937,0.040636493580794526,0.04587586849272187,0.04121277909533724,-0.010595281096416984,0.0262087291867036,0.044343117855682256,0.04562591686199059,0.03947595547071183,0.0015630673434118448,0.022444235553053127,0.0472774536008871,0.02647451138985124,0.02388368416281042,0.025540836391322118,0.012607365061500408,0.033112626523724716,0.03049131804954681,0.03204213516854711,0.015480904333520305,0.6692457090594838,0.5244252592909951,0.23003487340189227,0.015268521671675464,0.09745076449235088,0.15380195505219801,0.05534430010396401,0.0,0.0,0.0,0.10201158494554774,0.09613675427768303,-0.0053774026656126855,-0.015911543738317893,0.0015410373094144356,0.0017292275809375713,0.0018283405738633183,0.012862110504049989,-0.005039123659048667,-0.01534558503628366,0.006174843111683161,0.02067760262914867,0.4800513516864259,0.37480640209331967
fwd_non_empty_pkt_cnt,-0.0033276460417872465,0.01929537722976216,0.049525592717147134,-0.028578836393698518,-0.0018273780398990007,0.005454516463472538,-0.0021675018331655817,-0.0007829521267052956,-0.0020725488092837134,-0.0007566057076708717,-0.0018980044866723192,-0.001747462721575033,-0.0018918998725181487,0.9993222960877784,0.3360959698951849,-0.0009194245400040933,0.004980421900654093,-0.00044505152680828,-0.0009929130241561428,0.9933583527217985,-0.015800979953475815,1.0,-2.3746337209780887e-05,9.830834763741473e-05,-0.0020592572583175836,-0.0008656284709524205,-0.0035292220444718423,-0.0022731863802671784,-0.00016344123612301473,-0.023680921741881737,6.220156447018381e-05,-0.0022590859135147153,-0.00037766103444362824,-0.0025594845266579073,-0.0029629352308756713,0.049887912291411485,-0.002074838547707953,-0.0006218624374602236,-0.002525933686369664,-0.0027858550989035514,-0.0025671106333310634,-0.002735723205457438,-0.0011883149986198882,-0.0021580510366479323,-0.002651355706381612,-0.0005551107842790124,-0.00041409942634979024,-0.00048461783938846174,-0.0003941185783904408,-0.002536610308685569,-0.0024899215264073122,-0.0025343730268135274,-0.0006588347465715485,-0.015602369731401985,-0.011457039096484675,-0.005544137965599057,-0.00025640660800435377,-0.0022782484415082055,-0.003274836593395535,-0.0014183071930053042,0.0,0.0,0.0,-0.007409664495561613,-0.007087694317047558,0.380377753781564,0.9978192092807406,0.00033517417194458193,-9.48185043462864e-05,-0.00010160280305686425,-0.0009081283171719758,0.4357929685036237,0.9977713556759562,-5.052020662666069e-05,-0.0004436009036019841,-0.009580078441395858,-0.010977849324585787
bwd_pkt_cnt,-0.003103880672651512,-0.023847035458982143,0.07032586822845338,0.20615669407898032,0.016362199838184616,-0.013087571342255735,0.04215245349542575,0.01620718444614124,0.01847608936611066,0.002504505491752063,-0.005272340081234659,-0.00513931724636432,-0.004962373604028899,0.02926856105095945,0.03421516485099022,0.019965278491885737,-0.010842347843064348,0.019942624739402757,0.01744370613541372,0.08288296848449632,0.009361002716362438,-2.3746337209780887e-05,1.0,0.9972950615871929,0.004496976423334304,-0.001777122814056192,0.029850530036090093,0.0018262492279683656,0.9993551035295452,0.01570620936892746,0.9993383309737759,0.04470929820402012,-0.0010331725192375754,0.00287322149905748,0.009737462414119734,0.06669948437932502,0.03684270033125718,-0.0013857284495370345,0.005901925741802554,0.014104945837613138,0.06924208077650877,0.04097394391611113,-0.002687249151430995,0.00187969476202196,0.015611973399661855,0.051189225299511344,0.01753843871750496,0.027466402516480574,0.045790070307256785,0.03040467150505993,0.026438901859338854,0.028721646737958587,0.02101805426521991,0.012770997777254526,-0.005906030356556017,0.007174681590150183,0.9851164922866235,0.500489755516579,0.12997287243760103,0.5402208472185998,0.0,0.0,0.0,0.010878494632555571,0.0062624219194035245,0.02583392091535323,-0.0005174119924556841,0.008978564469129044,0.5736807983339686,0.5738251378850195,0.005166832709811431,0.0251172999722342,0.005599123224070239,0.7343001013747553,0.7394869268799344,-0.002626348025100774,0.013191720379566932
bwd_pkt_len_tot,-0.0016462112454791317,-0.015224343334618369,0.051968009745654346,0.2003359737268618,0.02418555449314852,-0.008241891159786246,0.03822976457964552,0.01568578244064481,0.022567180973721367,0.0017010375053897802,-0.0033622192483078353,-0.0032473725625921787,-0.0031953941295184904,0.02952748103219295,0.002802853271471512,0.006535884950212611,-0.006828964023076693,0.002085015585424802,0.0035723447579701314,0.08328532660281335,0.004082753992281099,9.830834763741473e-05,0.9972950615871929,1.0,0.028422549350403958,-0.001031202549706798,0.05438453246913599,0.02585813522726077,0.9966670243399318,0.00768577566037659,0.998090486543225,0.03384362553980284,-0.0006410487074941854,-0.0024711626690671774,0.0014182069009761118,0.048402265950506444,0.02593168286677059,-0.0011480887853172871,-0.0010842518420260332,0.004797914087443124,0.05058576301645854,0.02931921327311842,-0.0021140104894999657,-0.0024431400880106182,0.003851904412908873,0.04115916197521259,0.011847559017840454,0.019948438623085797,0.037498249265099294,0.019423140735421115,0.016277792380299316,0.018022891420634207,0.01564928265827904,0.00394131102779118,-0.006474963156617219,0.0026894439624852895,0.9835813907364613,0.4543503517354078,0.09890656857333367,0.4978214025310465,0.0,0.0,0.0,0.006113899806473328,0.00483531427341692,-4.505848251554277e-06,-0.0003024532998348338,0.0027598958765359134,0.579843864347003,0.5786183693691171,0.002359712105696287,0.00028804544435191606,0.005812483340611754,0.7369893359654917,0.7349117954104155,-0.004406484593882738,0.005995793153265576
bwd_pkt_len_max,0.06862267576144607,-0.11081663987325131,0.004171226835806471,-0.055074789447419815,0.7109899966457478,-0.05971523678742954,0.4343027905501021,0.49638153084495773,0.642584328442536,-0.009742593274844464,-0.02580742752812553,-0.024829416758782922,-0.024626063161045993,-0.0016683222196661692,-0.00024338197210048933,0.008153215224802423,-0.04973150190504935,0.0026297224478236325,0.005632701189086188,-0.00044530980696819915,0.04875986167487954,-0.0020592572583175836,0.004496976423334304,0.028422549350403958,1.0,-0.00962019825121998,0.9788347557898632,0.9976775008205421,0.004807950047180546,0.07534670182803253,0.0030630923102526564,-0.0021619068604441737,-0.004710580926225803,-0.011514483377721842,-0.009903762027847776,0.005035181185882811,0.001769219479433137,-0.007883045239871553,-0.009050578649386085,-0.00334011365053738,0.005984387174666484,0.0015451286978622539,-0.012892970073705547,-0.008365217483375337,0.005760586227923526,-0.0020892650294316363,-0.0017985638967178141,-0.001755949261142549,-0.00040682654508749646,-0.008720427411192921,-0.008202826287589667,-0.008512734585262487,-0.003074969097607963,0.12433019034752475,0.13635808157795357,-0.021797630403142403,0.009134556893834288,0.08725966338419137,0.14972325066759756,0.04489971366891487,0.0,0.0,0.0,0.17063385483662322,0.27325336929940236,-0.0008831903584219252,-0.0024050232173626904,0.0029290804164151638,0.001594791633342843,0.0004933439480513386,0.0024938962448798454,-0.00011777962827154283,-0.0017684394077519864,0.08141931408614368,0.011849834650929468,-0.00199874712247443,0.25860390651614357
bwd_pkt_len_min,0.02638110914757133,0.0858007878028172,-0.0036483140929207507,-0.11795675751405639,-0.011329832741019312,0.28297706431870917,-1.3122028342213746e-06,-0.0077520029151970414,-0.013828647676883776,0.0006004320615398736,-0.007897766601418624,-0.007899580214044888,-0.007226835069310677,-0.0009605577841033524,-0.0019700509379704284,-0.008199726055511093,-0.01719213416418107,-0.006362564292696989,-0.008371357484148117,-0.0013005870624506041,-0.12141512889246615,-0.0008656284709524205,-0.001777122814056192,-0.001031202549706798,-0.00962019825121998,1.0,-0.0032928519690296207,-0.012428147527655966,-0.0023071284714693487,-0.058864507256262445,-0.0009810855233208314,0.012350734743586922,0.1677395969802742,0.10699719110757021,0.00626375140877736,-0.012306696410096027,-0.005766186946279903,0.022552274845360463,0.013584338188955455,-0.007824871969354417,-0.005142527650265768,0.010512763097912077,0.049872091824012185,0.041399594549547045,-0.011608770327389162,-0.003528983491839652,-0.0015619340258523767,-0.0020588759257618165,-0.0029687352099692635,0.015017716874010455,0.01453123124149411,0.014646328647234544,0.003714923812771338,-0.07721413216139264,-0.05390831615261974,-0.027896005049302702,-0.0027639799427143256,-0.016835267195384283,-0.02747400495093145,-0.00921055659475687,0.0,0.0,0.0,-0.03812986419064172,-0.03661561686687079,-0.0005692597898568892,-0.0007704264015533659,-0.000645243137588526,-0.00034391932390219346,-0.0003795626691283173,-0.005401944620750786,-0.0008665917448207142,-0.000891906453498149,-0.000984860731554213,-0.002608694604601523,-0.043510163763083975,-0.05563780642820355
bwd_pkt_len_mean,0.05064035499244561,-0.11804846586399738,0.037511415074859084,0.004263315982550225,0.707492406144354,-0.06349256868780272,0.4552960201871246,0.49729711733862486,0.6454349450824665,-0.01176429131686315,-0.04172314222797532,-0.040216865567326746,-0.039736272248346055,-0.002260789924868382,0.0003387379603227822,0.025490488702013592,-0.054708376109031426,0.01085934307790203,0.019980286641520274,0.0005399298043913541,0.05011133554402242,-0.0035292220444718423,0.029850530036090093,0.05438453246913599,0.9788347557898632,-0.0032928519690296207,1.0,0.9855632737213637,0.030217876922928582,0.0961068086824097,0.02814658588617534,0.0380180417681884,-0.005425598713426347,-0.009636722358860199,0.00927398975009769,0.038027359618582314,0.04152390073001849,-0.01165583507318034,-0.0027259386625114687,0.025475686790433324,0.038300238368099045,0.039477154037461534,-0.014672323548164995,-0.007692230456305215,0.032095823974947195,0.009315088591840244,0.0018756902621294,0.004701171359155753,0.012477911763817065,0.029193708294421583,0.028134643002603,0.028985915284022,0.011467955347903023,0.14317923316642847,0.15316165370237153,-0.04137049947725062,0.03544796264836315,0.1084698341409083,0.17044421157133327,0.061892644263907226,0.0,0.0,0.0,0.18462322307187648,0.27726976570040307,-0.002266935974939933,-0.00393114372675246,0.01021521902725522,0.019370087208691003,0.015145956241003282,0.03510441245722297,-0.0009431410227006148,-0.003116057166602731,0.09952845198009033,0.029543941485578932,0.0061742169187385745,0.270290899746597
